Date,AAPL,AMD,APH,BB,CSCO,DDD,ERIC,INFY,INTC,LRCX,MSFT,MSTR,MU,MVIS,NOK,NVDA,ORCL,RIME,STM,TSM,WOLF
2009-02-18,2.843055248260498,2.200000047683716,2.914499282836914,42.099998474121094,10.186820030212402,1.8433330059051514,5.643289566040039,2.1764252185821533,8.451068878173828,0.8805051445960999,13.420418739318848,4.048999786376953,3.132462501525879,10.399999618530273,6.401183605194092,0.18433412909507751,13.923734664916992,3.299999952316284,3.303407907485962,4.802722454071045,21.23950958251953
2009-02-19,2.730682849884033,2.119999885559082,2.7787609100341797,42.09000015258789,9.968104362487793,1.8333330154418945,5.772009372711182,2.1392133235931396,8.020928382873535,0.8445571660995483,13.264884948730469,3.953000068664551,2.936683177947998,10.720000267028809,6.174851894378662,0.1701192557811737,13.592601776123047,3.9000000953674316,3.1868152618408203,4.597840309143066,19.989538192749023
2009-02-20,2.747554302215576,2.0299999713897705,2.8482859134674072,39.150001525878906,9.994614601135254,1.8933329582214355,5.677163600921631,2.090752363204956,8.084181785583496,0.8694097399711609,13.331544876098633,3.9519999027252197,2.7506937980651855,10.239999771118164,6.006552219390869,0.17447547614574432,13.374541282653809,3.9000000953674316,3.1220433712005615,4.519501686096191,19.519550323486328
2009-02-23,2.6195149421691895,2.0199999809265137,2.758897542953491,37.41999816894531,9.517417907714844,1.7066669464111328,5.182612895965576,2.0492143630981445,7.641385078430176,0.8236981630325317,12.746432304382324,3.815000057220459,2.7506937980651855,9.760000228881836,5.815037727355957,0.16645096242427826,12.80919075012207,3.299999952316284,2.937227487564087,4.4230852127075195,18.579570770263672
2009-02-24,2.7189323902130127,2.119999885559082,2.8968424797058105,40.41999816894531,9.934965133666992,1.803333044052124,5.3723039627075195,2.14440655708313,8.052553176879883,0.8711852431297302,12.716814041137695,3.865000009536743,3.1520402431488037,10.479999542236328,5.890481948852539,0.1813535839319229,13.277624130249023,3.299999952316284,3.089040517807007,4.603865623474121,19.739543914794922
2009-02-25,2.7463483810424805,2.2200000286102295,2.89905047416687,41.16999816894531,9.789154052734375,1.6166670322418213,5.4197258949279785,2.1305599212646484,8.242323875427246,0.9084646105766296,12.56128215789795,3.740999937057495,3.1520402431488037,10.399999618530273,5.745396137237549,0.18341708183288574,13.116094589233398,3.299999952316284,3.0428364276885986,4.597840309143066,19.95953941345215
2009-02-26,2.6869988441467285,2.0899999141693115,2.8869102001190186,39.540000915527344,9.603583335876465,1.5433330535888672,5.4197258949279785,2.0942134857177734,8.039901733398438,0.8969257473945618,12.161333084106445,3.671999931335449,3.220562696456909,10.079999923706055,5.524867057800293,0.18937809765338898,12.744579315185547,3.5999999046325684,2.9570305347442627,4.627969264984131,19.809541702270508
2009-02-27,2.6906142234802246,2.180000066757202,2.8052468299865723,39.939998626708984,9.656599044799805,1.7100000381469727,5.528121471405029,2.0942134857177734,8.058880805969238,0.8680786490440369,11.961357116699219,3.6530001163482666,3.1520402431488037,9.760000228881836,5.432011604309082,0.18983662128448486,12.550745010375977,3.5999999046325684,2.937227487564087,4.543605804443359,19.639545440673828
2009-03-02,2.6493396759033203,2.009999990463257,2.655163526535034,36.880001068115234,9.49090576171875,1.5700000524520874,5.0877685546875,1.9713305234909058,7.786879062652588,0.8174850344657898,11.694727897644043,3.5160000324249268,2.946472406387329,9.279999732971191,5.072198867797852,0.17378771305084229,12.276147842407227,3.5999999046325684,2.7524149417877197,4.4893693923950195,18.07958221435547
2009-03-03,2.662294387817383,2.069999933242798,2.648541212081909,37.95000076293945,9.537302017211914,1.5199999809265137,5.053895473480225,1.9972914457321167,7.767900466918945,0.8347935080528259,11.76138687133789,3.4149999618530273,3.0247836112976074,8.960000038146973,5.356565952301025,0.1806657761335373,12.122695922851562,2.4000000953674316,2.745814085006714,4.688230514526367,18.13958168029785
2009-03-04,2.746649980545044,2.299999952316284,2.792004108428955,40.4900016784668,10.10728645324707,1.6100000143051147,5.3655290603637695,2.083829164505005,8.071531295776367,0.8765108585357666,11.939135551452637,3.4489998817443848,3.132462501525879,9.600000381469727,5.478437423706055,0.19396348297595978,12.082313537597656,3.0,2.7260119915008545,4.844905376434326,18.529573440551758
2009-03-05,2.676454544067383,2.1600000858306885,2.6540591716766357,37.97999954223633,9.643345832824707,1.2966669797897339,5.114866733551025,1.985176920890808,7.786879062652588,0.8574275374412537,11.30959415435791,3.3559999465942383,3.083517551422119,8.479999542236328,5.286925315856934,0.18937809765338898,11.735025405883789,2.4000000953674316,2.567600965499878,4.875035762786865,18.72956657409668
2009-03-06,2.5698063373565674,2.140000104904175,2.6165387630462646,36.34000015258789,9.398120880126953,1.5433330535888672,5.202937602996826,2.0180604457855225,7.850132465362549,0.8560960292816162,11.317000389099121,3.380000114440918,2.848583221435547,7.199999809265137,5.072198867797852,0.1923586130142212,11.686567306518555,2.4000000953674316,2.52799654006958,4.971451759338379,18.829565048217773
2009-03-09,2.503828287124634,2.140000104904175,2.5353753566741943,35.25,9.02696704864502,1.350000023841858,5.148739337921143,1.9747910499572754,7.93869161605835,0.8503265380859375,11.22071647644043,3.263000011444092,2.525547742843628,6.71999979019165,5.083806037902832,0.19029517471790314,11.185834884643555,2.4000000953674316,2.5015947818756104,4.664124965667725,18.13958168029785
2009-03-10,2.6701278686523438,2.319999933242798,2.7540183067321777,38.959999084472656,9.702991485595703,1.6333329677581787,5.487473011016846,2.121040105819702,8.805302619934082,0.9035826921463013,12.205772399902344,3.438999891281128,2.81921648979187,7.039999961853027,5.635132312774658,0.20749054849147797,12.187307357788086,2.4000000953674316,2.7260119915008545,5.031711101531982,19.38955307006836
2009-03-11,2.7921414375305176,2.309999942779541,2.8688607215881348,40.34000015258789,9.954848289489746,1.6433329582214355,5.724586009979248,2.120175361633301,8.830609321594238,0.9319860935211182,12.67237377166748,3.4089999198913574,3.132462501525879,6.159999847412109,5.931107044219971,0.21322233974933624,12.389217376708984,2.4000000953674316,2.8250205516815186,5.218517780303955,20.199535369873047
2009-03-12,2.902705430984497,2.4000000953674316,2.9682443141937256,41.459999084472656,10.279605865478516,1.9133330583572388,6.151388168334961,2.198059320449829,9.184844970703125,0.9879055619239807,12.598307609558105,3.2990000247955322,3.426131010055542,7.840000152587891,6.406988620758057,0.22583222389221191,12.623434066772461,2.4000000953674316,2.897625684738159,5.339036464691162,21.369508743286133
2009-03-13,2.8900537490844727,2.5199999809265137,2.9671409130096436,40.18000030517578,10.279605865478516,2.0399999618530273,5.907501697540283,2.191136121749878,9.298707962036133,1.0362797975540161,12.331681251525879,3.3469998836517334,3.563176393508911,8.0,6.331543922424316,0.2246859073638916,12.566899299621582,2.4000000953674316,2.858023166656494,5.314933776855469,21.51950454711914
